"Time since engine start(millis)","Unix Epoch Timestamp","Date/Time",unused,"AITS (blackair)",unused,unused,unused,"Battery Voltage(~12v)",unused,unused,unused,unused,unused,RPM
1925999, 1478551890,"2016/11/7 20:51:30",3.54,88.04,,,3.50,12.13,4.16,12.33,4.16,-8.45,,899
1927000, 1478551891,"2016/11/7 20:51:31",3.54,88.04,,,3.50,12.14,4.16,12.33,4.15,-9.79,,900
1927999, 1478551892,"2016/11/7 20:51:32",3.54,88.04,,,3.48,12.08,4.16,12.33,4.16,-8.45,,957
1928998, 1478551893,"2016/11/7 20:51:33",3.55,88.21,,,3.49,12.09,4.16,12.33,4.16,-8.45,,900
1929999, 1478551894,"2016/11/7 20:51:34",3.55,88.21,,,3.49,12.09,4.16,12.33,4.16,-8.45,,870
1930999, 1478551895,"2016/11/7 20:51:35",3.55,88.37,,,3.46,11.99,4.16,12.33,4.16,-8.45,,870
1932000, 1478551896,"2016/11/7 20:51:36",3.55,88.37,,,3.49,12.09,4.16,12.33,4.16,-8.45,,899
1933000, 1478551897,"2016/11/7 20:51:37",3.56,88.54,,,3.49,12.11,4.15,10.74,4.16,-8.45,,900
1933999, 1478551898,"2016/11/7 20:51:38",3.56,88.71,,,3.50,12.13,4.16,12.33,4.16,-8.45,,841
1934998, 1478551899,"2016/11/7 20:51:39",3.56,88.71,,,3.49,12.11,4.16,13.92,4.16,-8.45,,870
1936000, 1478551900,"2016/11/7 20:51:40",3.56,88.71,,,3.51,12.16,4.16,12.33,4.17,-3.13,,930
1936999, 1478551901,"2016/11/7 20:51:41",3.56,88.71,,,3.49,12.09,4.16,12.33,4.16,-8.45,,841
1937999, 1478551902,"2016/11/7 20:51:42",3.56,88.71,,,3.49,12.09,4.16,12.33,4.16,-8.45,,960
1939000, 1478551903,"2016/11/7 20:51:43",3.56,88.54,,,3.50,12.13,4.16,12.33,4.16,-8.45,,841
1939999, 1478551904,"2016/11/7 20:51:44",3.56,88.54,,,3.49,12.11,4.16,12.33,4.16,-8.45,,899
1941000, 1478551905,"2016/11/7 20:51:45",3.56,88.54,,,3.49,12.09,4.16,12.33,4.16,-8.45,,870
1941999, 1478551906,"2016/11/7 20:51:46",3.56,88.54,,,3.46,12.01,4.16,12.33,4.16,-8.45,,900
1943000, 1478551907,"2016/11/7 20:51:47",3.56,88.54,,,3.51,12.16,4.16,12.33,4.16,-8.45,,870
1943999, 1478551908,"2016/11/7 20:51:48",3.56,88.54,,,3.49,12.11,4.16,12.33,4.16,-8.45,,930
1944998, 1478551909,"2016/11/7 20:51:49",3.56,88.71,,,3.50,12.14,4.16,12.33,4.16,-8.45,,957
1946000, 1478551910,"2016/11/7 20:51:50",3.56,88.71,,,3.49,12.11,4.16,12.33,4.16,-8.45,,841
1946999, 1478551911,"2016/11/7 20:51:51",3.56,88.71,,,3.49,12.11,4.16,12.33,4.16,-8.45,,870
1947999, 1478551912,"2016/11/7 20:51:52",3.56,88.71,,,3.50,12.14,4.16,13.92,4.16,-8.45,,899
1948999, 1478551913,"2016/11/7 20:51:53",3.56,88.71,,,3.50,12.14,4.16,12.33,4.16,-8.45,,930
1950000, 1478551914,"2016/11/7 20:51:54",3.56,88.71,,,3.50,12.13,4.16,12.33,4.16,-8.45,,899
1950999, 1478551915,"2016/11/7 20:51:55",3.56,88.71,,,3.50,12.14,4.16,12.33,4.16,-8.45,,870
1952000, 1478551916,"2016/11/7 20:51:56",3.57,88.87,,,3.50,12.14,4.16,12.33,4.16,-8.45,,900
1953000, 1478551917,"2016/11/7 20:51:57",3.56,88.71,,,3.47,12.02,4.16,12.33,4.16,-8.45,,930
1953999, 1478551918,"2016/11/7 20:51:58",3.57,88.87,,,3.50,12.14,4.16,12.33,4.16,-8.45,,870
1954999, 1478551919,"2016/11/7 20:51:59",3.57,88.87,,,3.49,12.11,4.16,12.33,4.16,-8.45,,870
1955999, 1478551920,"2016/11/7 20:52:0",3.56,88.71,,,3.50,12.14,4.16,12.33,4.16,-8.45,,899
1956999, 1478551921,"2016/11/7 20:52:1",3.56,88.71,,,3.49,12.11,4.16,12.33,4.16,-8.45,,870
1957999, 1478551922,"2016/11/7 20:52:2",3.57,88.87,,,3.49,12.11,4.16,12.33,4.16,-8.45,,900
1959000, 1478551923,"2016/11/7 20:52:3",3.57,88.87,,,3.50,12.14,4.16,12.33,4.16,-8.45,,899
1960000, 1478551924,"2016/11/7 20:52:4",3.57,88.87,,,3.50,12.14,4.16,12.33,4.16,-8.45,,900
1960998, 1478551925,"2016/11/7 20:52:5",3.57,88.87,,,3.50,12.14,4.16,12.33,4.16,-8.45,,870
1961999, 1478551926,"2016/11/7 20:52:6",3.57,88.87,,,3.50,12.13,4.16,12.33,4.16,-8.45,,899
1962999, 1478551927,"2016/11/7 20:52:7",3.57,88.87,,,3.51,12.16,4.16,12.33,4.15,-9.79,,900
1964000, 1478551928,"2016/11/7 20:52:8",3.57,88.87,,,3.48,12.06,4.16,12.33,4.16,-8.45,,900
1964999, 1478551929,"2016/11/7 20:52:9",3.57,89.04,,,3.50,12.13,4.16,12.33,4.16,-8.45,,899
1966000, 1478551930,"2016/11/7 20:52:10",3.57,89.04,,,3.50,12.14,4.16,12.33,4.16,-8.45,,900
1966998, 1478551931,"2016/11/7 20:52:11",3.57,89.04,,,3.51,12.18,4.16,12.33,4.16,-8.45,,841
1967998, 1478551932,"2016/11/7 20:52:12",3.58,89.20,,,3.51,12.16,4.16,12.33,4.16,-8.45,,841
1969000, 1478551933,"2016/11/7 20:52:13",3.58,89.20,,,3.50,12.14,4.16,13.92,4.15,-9.79,,900
1969999, 1478551934,"2016/11/7 20:52:14",3.58,89.20,,,3.51,12.16,4.16,12.33,4.16,-8.45,,899
1970999, 1478551935,"2016/11/7 20:52:15",3.58,89.20,,,3.50,12.13,4.16,12.33,4.16,-8.45,,900
1971999, 1478551936,"2016/11/7 20:52:16",3.58,89.20,,,3.51,12.16,4.16,12.33,4.16,-8.45,,899
1973000, 1478551937,"2016/11/7 20:52:17",3.58,89.37,,,3.51,12.16,4.16,12.33,4.16,-8.45,,870
1973999, 1478551938,"2016/11/7 20:52:18",3.59,89.53,,,3.50,12.13,4.16,12.33,4.16,-8.45,,870
1975000, 1478551939,"2016/11/7 20:52:19",3.59,89.53,,,3.47,12.04,4.16,12.33,4.16,-8.45,,930
1975999, 1478551940,"2016/11/7 20:52:20",3.59,89.53,,,3.50,12.14,4.16,12.33,4.16,-8.45,,899
1976999, 1478551941,"2016/11/7 20:52:21",3.59,89.53,,,3.51,12.16,4.16,12.33,4.16,-8.45,,870
1977999, 1478551942,"2016/11/7 20:52:22",3.59,89.53,,,3.50,12.13,4.16,12.33,4.16,-8.45,,870
1978999, 1478551943,"2016/11/7 20:52:23",3.59,89.53,,,3.50,12.14,4.16,12.33,4.16,-8.45,,870
1980000, 1478551944,"2016/11/7 20:52:24",3.59,89.53,,,3.50,12.14,4.16,12.33,4.16,-8.45,,930
1980999, 1478551945,"2016/11/7 20:52:25",3.59,89.53,,,3.50,12.13,4.16,12.33,4.16,-8.45,,870
1981999, 1478551946,"2016/11/7 20:52:26",3.59,89.53,,,3.51,12.16,4.16,12.33,4.16,-8.45,,870
1982999, 1478551947,"2016/11/7 20:52:27",3.59,89.53,,,3.50,12.13,4.16,12.33,4.16,-8.45,,841
1984000, 1478551948,"2016/11/7 20:52:28",3.59,89.53,,,3.51,12.16,4.16,12.33,4.16,-8.45,,870
1985000, 1478551949,"2016/11/7 20:52:29",3.59,89.53,,,3.52,12.21,4.16,12.33,4.16,-8.45,,870
1985999, 1478551950,"2016/11/7 20:52:30",3.59,89.53,,,3.47,12.02,4.16,12.33,4.16,-8.45,,870
1987000, 1478551951,"2016/11/7 20:52:31",3.59,89.53,,,3.51,12.18,4.16,12.33,4.16,-8.45,,899
1987998, 1478551952,"2016/11/7 20:52:32",3.59,89.53,,,3.52,12.19,4.16,12.33,4.16,-8.45,,900
1989000, 1478551953,"2016/11/7 20:52:33",3.59,89.53,,,3.51,12.18,4.16,12.33,4.16,-8.45,,870
1989999, 1478551954,"2016/11/7 20:52:34",3.59,89.70,,,3.51,12.16,4.16,12.33,4.16,-8.45,,899
1991000, 1478551955,"2016/11/7 20:52:35",3.59,89.70,,,3.51,12.16,4.16,12.33,4.16,-8.45,,870
1991999, 1478551956,"2016/11/7 20:52:36",3.59,89.53,,,3.51,12.18,4.16,12.33,4.16,-8.45,,899
1992998, 1478551957,"2016/11/7 20:52:37",3.59,89.53,,,3.51,12.18,4.16,12.33,4.16,-7.12,,870
1994000, 1478551958,"2016/11/7 20:52:38",3.59,89.70,,,3.51,12.16,4.16,12.33,4.16,-8.45,,899
1994999, 1478551959,"2016/11/7 20:52:39",3.59,89.53,,,3.51,12.16,4.16,13.92,4.16,-8.45,,870
1996000, 1478551960,"2016/11/7 20:52:40",3.59,89.53,,,3.50,12.13,4.16,12.33,4.16,-8.45,,870
1996999, 1478551961,"2016/11/7 20:52:41",3.59,89.70,,,3.48,12.08,4.16,12.33,4.16,-8.45,,870
1998000, 1478551962,"2016/11/7 20:52:42",3.59,89.70,,,3.51,12.18,4.16,12.33,4.16,-8.45,,870
1999000, 1478551963,"2016/11/7 20:52:43",3.59,89.70,,,3.51,12.18,4.16,12.33,4.16,-8.45,,900
